Periodo,Seguro_medico,Visitas_medico,Sum,Tasa_crec_segmed,Tasa_crec_visitmed,Tasa_crec_sum,Renta,Luz,Agua,Gas,Telefono,Sum,Tasa_crec_Rent,Tasa_crec_Luz,Tasa_crec_Agua,Tasa_crec_Gas,Tasa_crec_Telefono,Tasa_crec_sum,Alimentos y bebidas,Tasa_crec_alim,Servicios_esparcimiento,Articulos_no_indispensables,Viajes,SUM,Tasa_crec_serv,Tasa_crec_art,Tasa_crec_viaj,Tasa_crec_sum,Colegiaturas,Materiales escolares,SUM,Tasa_crec_coleg,Tasa_crec_mater,Tasa_crec_sum,Ahorro,Credito,SUM,Tasa_crec_ahor,Tasa_crec_cred,Tasa_crec_sum
2018-01-12,458,1100,1558,-38.93333333333333,1000.0,83.29411764705883,13550,400.14,197.24,427.86,500,15075.24,0.0,1.050558108995392,2.4889581709535147,-18.465584267093526,0.0,-0.5800230690243935,16040.23,-17.474774602351417,1250,2456.87,15244.43,18951.3,0.0,1391.181111920369,257.43094958968345,233.66374635547976,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,1624.77,1624.77,-100.0,-67.87188856986926,-79.41452969795256
2019-01-01,390,1340,1730,-14.847161572052403,21.818181818181827,11.039794608472398,13550,353.85,192.45,472.74,500,15069.04,0.0,-11.56845104213524,-2.428513486108308,10.489412424624867,0.0,-0.041127040100186196,15345.87,-4.328865608535526,1250,143.65,4165.0,5558.65,0.0,-94.15312979522726,-72.67854554089593,-70.66876678644736,0,4254.64,4254.64,,inf,inf,8041.8,7915.15,15956.95,inf,387.15510503025047,882.1051594994983
2019-01-02,549,1200,1749,40.76923076923078,-10.447761194029848,1.098265895953765,13550,385.83,194.43,158.57,500,14788.83,0.0,9.037727850784227,1.0288386593920507,-66.45724922790541,0.0,-1.8595079713107254,17436.09,13.620733135364759,1250,146.76,3924.0,5320.76,0.0,2.1649843369300203,-5.786314525810321,-4.27963624261285,5000,1524.65,6524.65,inf,-64.1650057349153,53.35375025854123,4180.67,7927.38,12108.05,-48.01325573876495,0.1545138121197942,-24.120524285656096
2019-01-03,600,1000,1600,9.289617486338809,-16.666666666666664,-8.519153802172674,13550,382.94,192.45,258.56,500,14883.95,0.0,-0.7490345488945893,-1.0183613639870526,63.05732484076434,0.0,0.6431881359106884,18453.87,5.837203180300166,1250,853.75,3834.0,5937.75,0.0,481.7320795857182,-2.2935779816513735,11.595899833858315,5000,1053.5,6053.5,0.0,-30.902174269504478,-7.221076992635611,3070.93,7931.3,11002.23,-26.544549079453773,0.049448872136825806,-9.132932222777402
2019-01-04,600,1000,1600,0.0,0.0,0.0,13550,303.72,197.24,900.25,500,15451.21,0.0,-20.687313939520546,2.4889581709535147,248.1783725247525,0.0,3.8112194679503553,17678.79,-4.20009461430041,1250,247.75,3935.0,5432.75,0.0,-70.9809663250366,2.634324465310378,-8.504905056629198,5000,1034.87,6034.87,0.0,-1.7683910773611866,-0.3077558437267758,3802.38,5068.7,8871.08,23.81851751749471,-36.09244386166203,-19.370164048561065
2019-01-05,600,1000,1600,0.0,0.0,0.0,13550,372.85,192.45,362.56,500,14977.86,0.0,22.761095746081917,-2.428513486108308,-59.72674257150792,0.0,-3.063514119606159,18945.87,7.167232599063622,1250,362.47,3728.0,5340.47,0.0,46.30474268415743,-5.260482846251591,-1.6985872716395845,5000,1032.33,6032.33,0.0,-0.24544145641480775,-0.04208872767764715,3103.47,5068.7,8172.17,-18.380856200590166,0.0,-7.878522119065545
2019-01-06,760,1000,1760,26.66666666666666,0.0,10.000000000000009,13550,372.58,194.43,269.57,500,14886.58,0.0,-0.07241518036744665,1.0288386593920507,-25.648168578993825,0.0,-0.6094328562291307,18345.76,-3.167497718500134,1250,285.25,3914.0,5449.25,0.0,-21.303832041272386,4.989270386266087,2.036899374025136,0,0.0,0.0,-100.0,-100.0,-100.0,9558.41,5056.39,14614.8,207.9910551737249,-0.242863061534504,78.8362209792503
2019-01-07,800,1000,1800,5.263157894736836,0.0,2.2727272727272707,13550,371.74,194.43,758.0419999999999,500,15374.212,0.0,-0.22545493585269805,0.0,181.20413992654966,0.0,3.275648268440423,17685.87,-3.5969619138155107,1250,275.75,4176.0,5701.75,0.0,-3.3304119193689696,6.6939192641798595,4.6336651832820985,0,5258.76,5258.76,,inf,inf,4179.407999999999,5053.32,9232.728,-56.27507085383448,-0.06071525337247863,-36.82617620494294
2019-01-08,450,1000,1450,-43.75,0.0,-19.444444444444443,13550,318.47,194.43,164.75,500,14727.65,0.0,-14.329908000215196,0.0,-78.26637574171352,0.0,-4.205496841073875,18954.76,7.174597574221675,1250,1348.76,4075.0,6673.76,0.0,389.1242067089755,-2.418582375478928,17.04757311351779,5000,1043.54,6043.54,inf,-80.15615848603093,14.923289901041304,2150.29,5080.24,7230.53,-48.55036885606765,0.5327190836915241,-21.685876590320863
2019-01-09,600,1000,1600,33.33333333333333,0.0,10.344827586206895,13550,380.46,197.24,356.245,500,14983.945,0.0,19.46494175275535,1.445250218587657,116.23368740515932,0.0,1.7402301113891294,15830.65,-16.48192854987348,1250,257.25,3946.0,5453.25,0.0,-80.92692547228566,-3.165644171779136,-18.288191364388297,5000,1042.65,6042.65,0.0,-0.08528662054160252,-0.014726468261982983,6089.505,5068.7,11158.205,183.19459235730994,-0.22715462261625463,54.32070678083074
2019-01-10,600,800,1400,0.0,-19.999999999999996,-12.5,13550,375.65,194.43,235.73,500,14855.81,0.0,-1.264259054828365,-1.4246603123098778,-33.829246726269844,0.0,-0.855148627414215,17583.76,11.074150461288701,1250,185.34,3465.0,4900.34,0.0,-27.953352769679295,-12.189559047136346,-10.139091367533116,5000,1032.54,6032.54,0.0,-0.9696446554452676,-0.16731069977575785,5227.55,5068.7,10296.25,-14.154762989766823,0.0,-7.72485359428331
2019-01-11,475,800,1275,-20.833333333333336,0.0,-8.92857142857143,13550,321.23,197.24,275.85,500,14844.32,0.0,-14.486889391721004,1.445250218587657,17.019471429177457,0.0,-0.07734347706385147,19456.43,10.649997497691066,1400,417.65,4043.0,5860.65,12.00000000000001,125.34261357505123,16.681096681096676,19.596803487104975,5000,942.43,5942.43,0.0,-8.727022681929997,-1.4937323250239443,2621.17,7921.68,10542.85,-49.8585379384224,56.28622723775327,2.395046740318074
2019-01-12,600,850,1450,26.315789473684205,6.25,13.725490196078427,13550,345.86,197.24,264.57,500,14857.67,0.0,7.667403418111629,0.0,-4.08917890157695,0.0,0.08993338866314371,19345.65,-0.5693747516887671,1400,6386.87,15356.63,23143.5,0.0,1429.2397940859573,279.83255008656937,294.89647052801314,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,8796.82,8796.82,-100.0,11.047404086001954,-16.561271382975196
2020-01-01,750,750,1500,25.0,-11.764705882352944,3.4482758620689724,13550,316.75,194.43,175.85,650,14887.03,0.0,-8.416700399005384,-1.4246603123098778,-33.533658389084174,30.000000000000004,0.19760837331830317,20000.54,3.3852054596252845,1400,175.84,3836.0,5411.84,0.0,-97.24685174428163,-75.0205611517631,-76.61615572406939,0,5256.65,5256.65,,inf,inf,2943.94,7942.84,10886.78,inf,-9.707826237208439,23.758130779077003
2020-01-02,750,800,1550,0.0,6.666666666666665,3.3333333333333437,13700,403.54,194.43,385.57,650,15333.54,1.1070110701107083,27.40015785319654,0.0,119.26073357975548,0.0,2.9993222288126065,14356.56,-28.219138083271755,1400,483.75,3853.0,5736.75,0.0,175.1080527752502,0.4431699687174051,6.003688209555347,8000,924.54,8924.54,inf,-82.41199242863802,69.77618825677953,4098.61,7942.84,12041.45,39.22192707731813,0.0,10.606166377937276
2020-01-03,358,900,1258,-52.26666666666666,12.5,-18.838709677419352,13700,312.65,194.43,373.87,650,15230.95,0.0,-22.523169945978104,0.0,-3.0344684493088137,0.0,-0.6690561996773092,14568.44,1.475841009266854,1400,583.75,3965.0,5948.75,0.0,20.671834625323005,2.906825849987027,3.6954721750119823,8000,942.54,8942.54,0.0,1.9469141410863866,0.20169106755081323,4051.32,7912.68,11964.0,-1.1538058024549658,-0.3797130497403933,-0.6431949640616441
2020-01-04,750,900,1650,109.4972067039106,0.0,31.160572337042925,13700,280.08,194.43,357.47,650,15181.98,0.0,-10.417399648168878,0.0,-4.386551475111666,0.0,-0.3215163860428971,19657.56,34.932497920161666,1400,267.46,3945.0,5612.46,0.0,-54.18244111349036,-0.5044136191677207,-5.653120403446099,8000,893.54,8893.54,0.0,-5.198718356780619,-0.5479427545194149,0.0,995.54,995.54,-100.0,-87.41842207697013,-91.67886994316282
2020-01-05,750,1000,1750,0.0,11.111111111111116,6.060606060606055,13700,374.97,197.24,553.87,650,15476.08,0.0,33.87960582690661,1.445250218587657,54.941673427140735,0.0,1.9371649811157798,17546.76,-10.737853528108287,1400,275.75,3864.0,5539.75,0.0,3.0995289015179894,-2.0532319391635023,-1.29551034662162,8000,1043.66,9043.66,0.0,16.80059090807351,1.6879667713868507,643.75,5057.16,5700.91,inf,407.9815979267533,472.6449966852161
2020-01-06,750,1000,1750,0.0,0.0,0.0,13700,362.56,197.24,433.77,650,15343.57,0.0,-3.3095981011814324,0.0,-21.683788614656873,0.0,-0.8562245736646545,18305.69,4.325185960257061,1400,285.47,3973.0,5658.47,0.0,3.524932003626491,2.820910973084878,2.1430569971569113,0,0.0,0.0,-100.0,-100.0,-100.0,8942.27,5057.16,13999.43,1289.0904854368932,0.0,145.56483087787743
2020-01-07,800,1000,1800,6.666666666666665,0.0,2.857142857142847,13700,354.76,197.24,377.87,650,15279.87,0.0,-2.1513680494263054,0.0,-12.887013855268915,0.0,-0.41515761977166665,19457.76,6.293507647075858,1400,275.76,3926.0,5601.76,0.0,-3.4014082040144444,-1.1829851497608845,-1.0022143795054173,0,6024.11,6024.11,,inf,inf,1836.5,5053.32,6889.82,-79.46270913313957,-0.07593194599340158,-50.784996246275746
2020-01-08,1000,1350,2350,25.0,35.00000000000001,30.555555555555557,13700,385.98,192.45,988.98,650,15917.41,0.0,8.800315706393057,-2.428513486108308,161.7249318548707,0.0,4.172417697270969,17305.76,-11.059854782873257,1400,495.75,3790.0,5685.75,0.0,79.77589208006964,-3.464085583290877,1.4993502042215168,8000,943.65,8943.65,inf,-84.3354454018934,48.46425447078491,0.0,202.57,202.57,-100.0,-95.99134826213262,-97.05986513435765
2020-01-09,400,750,1150,-60.0,-44.44444444444444,-51.06382978723405,13700,315.86,192.45,758.65,650,15616.960000000001,0.0,-18.16674439090108,0.0,-23.28965196465045,0.0,-1.8875558272357096,18354.65,6.060930002496301,1400,763.73,3867.0,6030.73,0.0,54.05547150781644,2.0316622691292974,6.0674493250670425,8000,1122.44,9122.44,0.0,18.946643352938075,1.9990719672617008,0.0,274.78,274.78,,35.64693686133187,35.64693686133187
2020-01-10,200,750,950,-50.0,0.0,-17.391304347826086,13700,378.76,192.45,758.87,650,15680.080000000002,0.0,19.91388589881593,0.0,0.02899887958873748,0.0,0.40417597278856743,19346.56,5.40413464707854,1400,184.08700000000002,3980.0,5564.0869999999995,0.0,-75.89632461733858,2.9221618825963303,-7.737753140996196,8000,1943.65,9943.65,0.0,73.16293075799152,9.002087160891147,0.0,1484.3770000000002,1484.3770000000002,,440.2056190406872,440.2056190406872
2020-01-11,500,860,1360,150.0,14.666666666666671,43.15789473684211,13700,412.0,192.45,747.96,650,15702.41,0.0,8.776005914035267,0.0,-1.4376638950017728,0.0,0.1424099877041396,17586.76,-9.096190743987576,1400,175.63,4021.0,5596.63,0.0,-4.594023478029419,1.0301507537688437,0.5848758295835532,8000,1000.43,9000.43,0.0,-48.528284413346036,-9.485651647031013,753.77,5076.39,5830.16,inf,241.98791816364707,292.7681444808158
2020-01-12,450,860,1310,-9.999999999999998,0.0,-3.676470588235292,13700,325.76,194.43,1000.24,650,15870.43,0.0,-20.93203883495146,1.0288386593920507,33.729076421199,0.0,1.0700268302763716,18435.76,4.827495229365719,1400,8257.54,18536.23,28193.77,0.0,4601.668279906622,360.98557572743096,403.76333615050487,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,13809.96,13809.96,-100.0,172.04292814381873,136.87102926849346
2021-01-01,450,860,1310,0.0,0.0,0.0,13700,375.86,194.43,876.97,650,15797.26,0.0,15.379420432220048,0.0,-12.32404222986483,0.0,-0.46104610902162335,19435.65,5.423644048306131,1400,164.75,4276.0,5840.75,0.0,-98.0048537457887,-76.9316630188555,-79.28354384674346,0,6245.66,6245.66,,inf,inf,1370.68,7919.76,9290.44,inf,-42.65182520441767,-32.72652491390271
2021-01-02,450,840,1290,0.0,-2.3255813953488413,-1.526717557251911,13700,313.13,194.43,858.66,650,15716.22,0.0,-16.689724897568247,0.0,-2.087870736741282,0.0,-0.5130003557578977,19436.56,0.004682117654919438,1400,174.73,3865.0,5439.73,0.0,6.057663125948398,-9.611786716557535,-6.8658990711809365,8000,1054.65,9054.65,inf,-83.11387427429608,44.97507068908651,0.0,937.16,937.16,-100.0,-88.16681313575158,-89.91264138189365
2021-01-03,350,750,1100,-22.22222222222222,-10.71428571428571,-14.72868217054264,13700,290.45,194.43,746.75,650,15581.630000000001,0.0,-7.2429981157985495,0.0,-13.033098083059647,0.0,-0.8563764060314671,18403.65,-5.3142634293311115,1400,74.74,3214.0,4688.74,0.0,-57.22543352601156,-16.843467011642954,-13.805648442110174,8000,1057.65,9057.65,0.0,0.2844545583843061,0.033132147570591464,1168.33,7912.07,9080.4,inf,744.2603184088096,868.9273976695548
2021-01-04,300,750,1050,-14.28571428571429,0.0,-4.545454545454541,13700,386.97,194.43,638.63,650,15570.029999999999,0.0,33.231192976415926,0.0,-14.478741211918312,0.0,-0.07444664004986334,16435.76,-10.692933195317245,1400,1795.7420000000002,3876.0,7071.742,0.0,2302.651859780573,20.59738643434972,50.82393137602001,8000,901.43,8901.43,0.0,-14.770481728360052,-1.7247299244285141,971.038,7908.22,8879.258,-16.886667294343205,-0.048659832382669244,-2.215122681820181
2021-01-05,350,750,1100,16.666666666666675,0.0,4.761904761904767,13700,325.75,194.43,736.63,650,15606.81,0.0,-15.820347830581182,0.0,15.345348636925916,0.0,0.23622305159334278,16503.65,0.41306273637484736,1400,164.65,4310.0,5874.65,0.0,-90.83108820754875,11.19711042311662,-16.927823441522616,8000,536.65,8536.65,0.0,-40.46681384023163,-4.097993243782183,2378.24,5087.93,7466.17,144.9172946887763,-35.66276608389751,-15.914482944408192
2021-01-06,400,680,1080,14.28571428571428,-9.333333333333337,-1.8181818181818188,13700,364.76,197.24,647.85,650,15559.85,0.0,11.9754412893323,1.445250218587657,-12.05218359284851,0.0,-0.3008942890955879,19385.65,17.462803682821672,1400,2865.76,4209.0,8474.76,0.0,1640.5162465836625,-2.343387470997682,44.259828245086965,0,0.0,0.0,-100.0,-100.0,-100.0,5499.74,5084.09,10583.83,131.25252287405814,-0.07547273645667207,41.7571525963111
2021-01-07,400,680,1080,0.0,0.0,0.0,13700,364.08,197.24,479.68,650,15391.0,0.0,-0.1864239499945186,0.0,-25.958169329320057,0.0,-1.0851647027445677,18503.76,-4.549189735706582,1400,836.35,4023.0,6259.35,0.0,-70.81576963876948,-4.41910192444761,-26.14127125723914,0,6256.5,6256.5,,inf,inf,2509.39,5084.09,7593.48,-54.372570339688785,0.0,-28.2539496571657
2021-01-08,450,680,1130,12.5,0.0,4.629629629629628,13700,316.45,192.45,479.37,650,15338.270000000002,0.0,-13.082289606679854,-2.428513486108308,-0.06462641761174615,0.0,-0.3426028198297515,17503.65,-5.404901490291691,1400,517.87,4154.0,6071.87,0.0,-38.07975130029294,3.2562764106388364,-2.9951991820237,8000,1034.65,9034.65,inf,-83.46279868936305,44.40421961160392,921.56,5080.24,6001.799999999999,-63.275537082717314,-0.07572643285229663,-20.96114034671851
2021-01-09,450,750,1200,0.0,10.294117647058831,6.194690265486735,14000,319.9,192.45,369.57,650,15531.92,2.1897810218978186,1.090219623953237,0.0,-22.905062895049756,0.0,1.2625283033875334,17530.65,0.15425354140421454,1400,967.74,4165.0,6532.74,0.0,86.86929152103811,0.26480500722194655,7.590248144311396,8000,893.65,8893.65,0.0,-13.627796839510953,-1.560658132855175,311.04,5080.24,5391.28,-66.24853509266894,0.0,-10.172281648838677
2021-01-10,600,750,1350,33.33333333333333,0.0,12.5,14000,345.9,192.45,954.97,650,16143.32,0.0,8.127539856205068,0.0,158.40030305490166,0.0,3.9364096647420244,18604.65,6.126412882579935,1400,629.56,4143.0,6172.5599999999995,0.0,-34.94533655733979,-0.5282112845138021,-5.513459895847683,8000,935.65,8935.65,0.0,4.699826554020037,0.4722470526724143,0.0,1206.18,1206.18,-100.0,-76.25742090924838,-77.62720541318573
2021-01-11,600,750,1350,0.0,0.0,0.0,14000,341.56,197.24,784.94,650,15973.74,0.0,-1.2546978895634497,2.4889581709535147,-17.80474779312439,0.0,-1.050465455680738,14950.65,-19.640251227515716,1400,266.86,4065.0,5731.860000000001,0.0,-57.61166529004383,-1.8826937002172306,-7.139663283953479,8000,645.76,8645.76,0.0,-30.98273927216374,-3.2441960014100713,3347.99,0.0,3347.99,inf,-100.0,177.56968280024537
2021-01-12,350,750,1100,-41.666666666666664,0.0,-18.518518518518523,14000,365.76,197.24,247.97,650,15460.97,0.0,7.085138775032207,0.0,-68.40905037327694,0.0,-3.2100810455159556,20000.43,33.77632410630977,1400,5038.75,18526.87,24965.62,0.0,1788.1623323090757,355.7655596555965,335.55878894460085,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,11527.02,11527.02,-100.0,inf,244.29672729010545
2022-01-01,800,750,1550,128.57142857142856,0.0,40.90909090909092,14000,314.87,194.43,795.94,650,15955.240000000002,0.0,-13.913495188101487,-1.4246603123098778,220.98237690043155,0.0,3.1968886816286624,20583.65,2.9160373051979382,1400,185.86,3978.0,5563.860000000001,0.0,-96.31138675266683,-78.52848322463535,-77.71391217201895,0,5246.7,5246.7,,inf,inf,1100.55,0.0,1100.55,inf,-100.0,-90.45243263219808
2022-01-02,600,750,1350,-25.0,0.0,-12.903225806451612,14000,398.15,194.43,758.85,650,16001.43,0.0,26.449010702829725,0.0,-4.659898987360855,0.0,0.28949736888945754,19653.65,-4.518149113495418,1400,735.76,3967.0,6102.76,0.0,295.867857527171,-0.2765208647561579,9.685721783078648,8000,1032.54,9032.54,inf,-80.32020126936932,72.1565936684011,0.0,2140.38,2140.38,-100.0,inf,94.48275862068967
2022-01-03,600,650,1250,0.0,-13.33333333333333,-7.4074074074074066,14000,385.36,194.43,847.86,650,16077.650000000001,0.0,-3.2123571518271943,0.0,11.729590828226911,0.0,0.4763324277892833,19486.76,-0.849155245972133,1400,375.5,4003.0,5778.5,0.0,-48.96433619658585,0.9074867658179997,-5.313333639205875,8000,902.43,8902.43,0.0,-12.600964611540476,-1.4404586085420057,0.0,1495.34,1495.34,,-30.136704697296747,-30.136704697296747
2022-01-04,600,650,1250,0.0,0.0,0.0,14000,365.75,194.43,580.76,650,15790.94,0.0,-5.088748183516712,0.0,-31.502842450404543,0.0,-1.7832830046679793,19436.75,-0.25663578758089445,1400,482.66,3935.0,5817.66,0.0,28.537949400798944,-1.6987259555333534,0.6776845202042026,8000,923.54,8923.54,0.0,2.339239608612309,0.23712626777183665,0.0,1218.89,1218.89,,-18.48743429587919,-18.48743429587919
2022-01-05,760,650,1410,26.66666666666666,0.0,12.79999999999999,14000,376.84,194.43,584.896,650,15806.166000000001,0.0,3.032125768967875,0.0,0.7121702596597501,0.0,0.09642237890841177,18684.65,-3.8694740633078983,1400,275.65,3945.0,5620.65,0.0,-42.889404549786605,0.2541296060991183,-3.3864130939243675,8000,996.99,8996.99,0.0,7.953093531411737,0.8231038354733489,0.0,518.456,518.456,,-57.46490659534494,-57.46490659534494
2022-01-06,750,760,1510,-1.3157894736842146,16.92307692307693,7.092198581560294,14000,350.16,194.43,397.75,760,15702.34,0.0,-7.079927820825804,0.0,-31.996457489878537,16.92307692307693,-0.656870236589957,18439.45,-1.312307161225934,1400,1452.64,3846.0,6698.64,0.0,426.9871213495375,-2.5095057034220547,19.17909850284221,0,0.0,0.0,-100.0,-100.0,-100.0,7649.57,0.0,7649.57,inf,-100.0,1375.4521116546052
2022-01-07,750,760,1510,0.0,0.0,0.0,14000,316.53,197.24,479.58,760,15753.35,0.0,-9.604180945853336,1.445250218587657,20.57322438717788,0.0,0.32485604056464723,19435.65,5.40254725601903,1400,1674.54,3934.0,7008.54,0.0,15.275636083269074,2.28809152366094,4.626312206656857,0,6932.65,6932.65,,inf,inf,0.0,640.19,640.19,-100.0,inf,-91.63103285544155
2022-01-08,360,800,1160,-52.0,5.263157894736836,-23.178807947019862,14000,400.43,192.45,479.64,760,15832.52,0.0,26.506176349793087,-2.428513486108308,0.01251094707870326,0.0,0.5025597730006659,19043.65,-2.0169122205843437,1400,154.46,3834.0,5388.46,0.0,-90.775974297419,-2.5419420437214013,-23.115798725554825,8000,932.54,8932.54,inf,-86.54857810505362,28.84741044189454,0.0,357.17,357.17,,-44.20875052718725,-44.20875052718725
2022-01-09,560,850,1410,55.55555555555556,6.25,21.55172413793103,14000,426.46,192.45,826.86,760,16205.77,0.0,6.500511949654109,0.0,72.39179384538406,0.0,2.357489521567002,19435.65,2.0584289251272647,1400,367.56,3935.0,5702.5599999999995,0.0,137.96452155897967,2.634324465310378,5.829123719949658,8000,1043.34,9043.34,0.0,11.881527870118159,1.2404086631573996,0.0,1797.32,1797.32,,403.21135593694873,403.21135593694873
2022-01-10,560,650,1210,0.0,-23.529411764705888,-14.184397163120565,14000,426.35,192.45,746.85,760,16125.650000000001,0.0,-0.025793743844659822,0.0,-9.676366011174808,0.0,-0.49439181229894436,18439.45,-5.125632536087044,1400,373.74,3837.0,5610.74,0.0,1.68135814560888,-2.4904701397712836,-1.6101540360820343,8000,1052.54,9052.54,0.0,0.8817835029808263,0.10173232456149872,0.0,438.38,438.38,,-75.60924042463223,-75.60924042463223
